train_id,name,direction
LINEAR_EXP_D_1330,リニア速達（想定）13:30発 名古屋行き,down
LINEAR_EXP_D_1345,リニア速達（想定）13:45発 名古屋行き,down
LINEAR_EXP_D_1400,リニア速達（想定）14:00発 名古屋行き,down
LINEAR_EXP_D_1415,リニア速達（想定）14:15発 名古屋行き,down
LINEAR_EXP_D_1430,リニア速達（想定）14:30発 名古屋行き,down
LINEAR_EXP_D_1445,リニア速達（想定）14:45発 名古屋行き,down
LINEAR_EXP_D_1500,リニア速達（想定）15:00発 名古屋行き,down
LINEAR_EXP_D_1515,リニア速達（想定）15:15発 名古屋行き,down
LINEAR_EXP_D_1530,リニア速達（想定）15:30発 名古屋行き,down
LINEAR_EXP_D_1545,リニア速達（想定）15:45発 名古屋行き,down
LINEAR_EXP_D_1600,リニア速達（想定）16:00発 名古屋行き,down
LINEAR_EXP_D_1615,リニア速達（想定）16:15発 名古屋行き,down
LINEAR_EXP_D_1630,リニア速達（想定）16:30発 名古屋行き,down
LINEAR_EXP_D_1645,リニア速達（想定）16:45発 名古屋行き,down
LINEAR_EXP_D_1700,リニア速達（想定）17:00発 名古屋行き,down
LINEAR_EXP_D_1715,リニア速達（想定）17:15発 名古屋行き,down
LINEAR_EXP_D_1730,リニア速達（想定）17:30発 名古屋行き,down
LINEAR_EXP_D_1745,リニア速達（想定）17:45発 名古屋行き,down
LINEAR_EXP_D_1800,リニア速達（想定）18:00発 名古屋行き,down
LINEAR_EXP_D_1815,リニア速達（想定）18:15発 名古屋行き,down
LINEAR_EXP_D_1830,リニア速達（想定）18:30発 名古屋行き,down
LINEAR_EXP_D_1845,リニア速達（想定）18:45発 名古屋行き,down
LINEAR_EXP_D_1900,リニア速達（想定）19:00発 名古屋行き,down
LINEAR_EXP_D_1915,リニア速達（想定）19:15発 名古屋行き,down
LINEAR_EXP_D_1930,リニア速達（想定）19:30発 名古屋行き,down
LINEAR_EXP_D_1945,リニア速達（想定）19:45発 名古屋行き,down
LINEAR_EXP_D_2000,リニア速達（想定）20:00発 名古屋行き,down
LINEAR_EXP_D_2015,リニア速達（想定）20:15発 名古屋行き,down
LINEAR_EXP_D_2030,リニア速達（想定）20:30発 名古屋行き,down
LINEAR_EXP_D_2045,リニア速達（想定）20:45発 名古屋行き,down
LINEAR_EXP_D_2100,リニア速達（想定）21:00発 名古屋行き,down
LINEAR_EXP_D_2115,リニア速達（想定）21:15発 名古屋行き,down
LINEAR_EXP_D_2130,リニア速達（想定）21:30発 名古屋行き,down
LINEAR_EXP_D_2145,リニア速達（想定）21:45発 名古屋行き,down
LINEAR_EXP_D_2200,リニア速達（想定）22:00発 名古屋行き,down
LINEAR_EXP_D_2215,リニア速達（想定）22:15発 名古屋行き,down
LINEAR_EXP_D_2230,リニア速達（想定）22:30発 名古屋行き,down
LINEAR_EXP_D_2245,リニア速達（想定）22:45発 名古屋行き,down
LINEAR_LOC_D_0608,リニア各駅停車（想定）06:08発 名古屋行き,down
LINEAR_LOC_D_0708,リニア各駅停車（想定）07:08発 名古屋行き,down
LINEAR_LOC_D_0808,リニア各駅停車（想定）08:08発 名古屋行き,down
LINEAR_LOC_D_0908,リニア各駅停車（想定）09:08発 名古屋行き,down
LINEAR_LOC_D_1008,リニア各駅停車（想定）10:08発 名古屋行き,down
LINEAR_LOC_D_1108,リニア各駅停車（想定）11:08発 名古屋行き,down
LINEAR_LOC_D_1208,リニア各駅停車（想定）12:08発 名古屋行き,down
LINEAR_LOC_D_1308,リニア各駅停車（想定）13:08発 名古屋行き,down
LINEAR_LOC_D_1408,リニア各駅停車（想定）14:08発 名古屋行き,down
LINEAR_LOC_D_1508,リニア各駅停車（想定）15:08発 名古屋行き,down
LINEAR_LOC_D_1608,リニア各駅停車（想定）16:08発 名古屋行き,down
LINEAR_LOC_D_1708,リニア各駅停車（想定）17:08発 名古屋行き,down
LINEAR_LOC_D_1808,リニア各駅停車（想定）18:08発 名古屋行き,down
LINEAR_LOC_D_1908,リニア各駅停車（想定）19:08発 名古屋行き,down
LINEAR_LOC_D_2008,リニア各駅停車（想定）20:08発 名古屋行き,down
LINEAR_LOC_D_2108,リニア各駅停車（想定）21:08発 名古屋行き,down
LINEAR_LOC_D_2208,リニア各駅停車（想定）22:08発 名古屋行き,down
LINEAR_EXP_U_0600,リニア速達（想定）06:00発 品川行き,up
LINEAR_EXP_U_0615,リニア速達（想定）06:15発 品川行き,up
LINEAR_EXP_U_0630,リニア速達（想定）06:30発 品川行き,up
LINEAR_EXP_U_0645,リニア速達（想定）06:45発 品川行き,up
LINEAR_EXP_U_0700,リニア速達（想定）07:00発 品川行き,up
LINEAR_EXP_U_0715,リニア速達（想定）07:15発 品川行き,up
LINEAR_EXP_U_0730,リニア速達（想定）07:30発 品川行き,up
LINEAR_EXP_U_0745,リニア速達（想定）07:45発 品川行き,up
LINEAR_EXP_U_0800,リニア速達（想定）08:00発 品川行き,up
LINEAR_EXP_U_0815,リニア速達（想定）08:15発 品川行き,up
LINEAR_EXP_U_0830,リニア速達（想定）08:30発 品川行き,up
LINEAR_EXP_U_0845,リニア速達（想定）08:45発 品川行き,up
LINEAR_EXP_U_0900,リニア速達（想定）09:00発 品川行き,up
LINEAR_EXP_U_0915,リニア速達（想定）09:15発 品川行き,up
LINEAR_EXP_U_0930,リニア速達（想定）09:30発 品川行き,up
LINEAR_EXP_U_0945,リニア速達（想定）09:45発 品川行き,up
LINEAR_EXP_U_1000,リニア速達（想定）10:00発 品川行き,up
LINEAR_EXP_U_1015,リニア速達（想定）10:15発 品川行き,up
LINEAR_EXP_U_1030,リニア速達（想定）10:30発 品川行き,up
LINEAR_EXP_U_1045,リニア速達（想定）10:45発 品川行き,up
LINEAR_EXP_U_1100,リニア速達（想定）11:00発 品川行き,up
LINEAR_EXP_U_1115,リニア速達（想定）11:15発 品川行き,up
LINEAR_EXP_U_1130,リニア速達（想定）11:30発 品川行き,up
LINEAR_EXP_U_1145,リニア速達（想定）11:45発 品川行き,up
LINEAR_EXP_U_1200,リニア速達（想定）12:00発 品川行き,up
LINEAR_EXP_U_1215,リニア速達（想定）12:15発 品川行き,up
LINEAR_EXP_U_1230,リニア速達（想定）12:30発 品川行き,up
LINEAR_EXP_U_1245,リニア速達（想定）12:45発 品川行き,up
LINEAR_EXP_U_1300,リニア速達（想定）13:00発 品川行き,up
LINEAR_EXP_U_1315,リニア速達（想定）13:15発 品川行き,up
LINEAR_EXP_U_1330,リニア速達（想定）13:30発 品川行き,up
LINEAR_EXP_U_1345,リニア速達（想定）13:45発 品川行き,up
LINEAR_EXP_U_1400,リニア速達（想定）14:00発 品川行き,up
LINEAR_EXP_U_1415,リニア速達（想定）14:15発 品川行き,up
LINEAR_EXP_U_1430,リニア速達（想定）14:30発 品川行き,up
LINEAR_EXP_U_1445,リニア速達（想定）14:45発 品川行き,up
LINEAR_EXP_U_1500,リニア速達（想定）15:00発 品川行き,up
LINEAR_EXP_U_1515,リニア速達（想定）15:15発 品川行き,up
LINEAR_EXP_U_1530,リニア速達（想定）15:30発 品川行き,up
LINEAR_EXP_U_1545,リニア速達（想定）15:45発 品川行き,up
LINEAR_EXP_U_1600,リニア速達（想定）16:00発 品川行き,up
LINEAR_EXP_U_1615,リニア速達（想定）16:15発 品川行き,up
LINEAR_EXP_U_1630,リニア速達（想定）16:30発 品川行き,up
LINEAR_EXP_U_1645,リニア速達（想定）16:45発 品川行き,up
LINEAR_EXP_U_1700,リニア速達（想定）17:00発 品川行き,up
LINEAR_EXP_U_1715,リニア速達（想定）17:15発 品川行き,up
LINEAR_EXP_U_1730,リニア速達（想定）17:30発 品川行き,up
LINEAR_EXP_U_1745,リニア速達（想定）17:45発 品川行き,up
LINEAR_EXP_U_1800,リニア速達（想定）18:00発 品川行き,up
LINEAR_EXP_U_1815,リニア速達（想定）18:15発 品川行き,up
LINEAR_EXP_U_1830,リニア速達（想定）18:30発 品川行き,up
LINEAR_EXP_U_1845,リニア速達（想定）18:45発 品川行き,up
LINEAR_EXP_U_1900,リニア速達（想定）19:00発 品川行き,up
LINEAR_EXP_U_1915,リニア速達（想定）19:15発 品川行き,up
LINEAR_EXP_U_1930,リニア速達（想定）19:30発 品川行き,up
LINEAR_EXP_U_1945,リニア速達（想定）19:45発 品川行き,up
LINEAR_EXP_U_2000,リニア速達（想定）20:00発 品川行き,up
LINEAR_EXP_U_2015,リニア速達（想定）20:15発 品川行き,up
LINEAR_EXP_U_2030,リニア速達（想定）20:30発 品川行き,up
LINEAR_EXP_U_2045,リニア速達（想定）20:45発 品川行き,up
LINEAR_EXP_U_2100,リニア速達（想定）21:00発 品川行き,up
LINEAR_EXP_U_2115,リニア速達（想定）21:15発 品川行き,up
LINEAR_EXP_U_2130,リニア速達（想定）21:30発 品川行き,up
LINEAR_EXP_U_2145,リニア速達（想定）21:45発 品川行き,up
LINEAR_EXP_U_2200,リニア速達（想定）22:00発 品川行き,up
LINEAR_EXP_U_2215,リニア速達（想定）22:15発 品川行き,up
LINEAR_EXP_U_2230,リニア速達（想定）22:30発 品川行き,up
LINEAR_EXP_U_2245,リニア速達（想定）22:45発 品川行き,up
LINEAR_LOC_U_0608,リニア各駅停車（想定）06:08発 品川行き,up
LINEAR_LOC_U_0708,リニア各駅停車（想定）07:08発 品川行き,up
LINEAR_LOC_U_0808,リニア各駅停車（想定）08:08発 品川行き,up
LINEAR_LOC_U_0908,リニア各駅停車（想定）09:08発 品川行き,up
LINEAR_LOC_U_1008,リニア各駅停車（想定）10:08発 品川行き,up
LINEAR_LOC_U_1108,リニア各駅停車（想定）11:08発 品川行き,up
LINEAR_LOC_U_1208,リニア各駅停車（想定）12:08発 品川行き,up
LINEAR_LOC_U_1308,リニア各駅停車（想定）13:08発 品川行き,up
LINEAR_LOC_U_1408,リニア各駅停車（想定）14:08発 品川行き,up
LINEAR_LOC_U_1508,リニア各駅停車（想定）15:08発 品川行き,up
LINEAR_LOC_U_1608,リニア各駅停車（想定）16:08発 品川行き,up
LINEAR_LOC_U_1708,リニア各駅停車（想定）17:08発 品川行き,up
LINEAR_LOC_U_1808,リニア各駅停車（想定）18:08発 品川行き,up
LINEAR_LOC_U_1908,リニア各駅停車（想定）19:08発 品川行き,up
LINEAR_LOC_U_2008,リニア各駅停車（想定）20:08発 品川行き,up
LINEAR_LOC_U_2108,リニア各駅停車（想定）21:08発 品川行き,up
LINEAR_LOC_U_2208,リニア各駅停車（想定）22:08発 品川行き,up
